Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,total_population_2009,population_white_2009,Population_Black_2009,Population_Latino_2009,Population_American_Indian_2009,Population_Asian_2009,Population_Pacific_Islander_2009,Population_Other_2009,Population_Multiple_Races_2009,Households_2009,Households_Family_2009,Households_Married_2009,Households_Other_Family_2009,Households_Other_Family_Male Householder_2009,Households_Other_Family_Female Householder_2009,Households_Nonfamily_2009,Households_Nonfamily_Male_Householder_2009,Households_Nonfamily_Female_Householder_2009,Occupied_Housing_Units_2009,Occupied_Housing_Units_Family_2009,Occupied_Housing_Units_Married_2009,Occupied_Housing_Units_Other_Family_2009,Occupied_Housing_Units_Nonfamily_Households_2009,Occupied_Housing_Units_Householder Living_Alone_2009,Renter_Housing_Units_2009,Occupied_ Housing_With_Children_Under_18_2009,occupied_ housing_with_own_children_under_18_2009,renter_occupied_ housing_with_children_under_18_2009,renter_occupied_ housing_with_own_children_under_18_2009,Householder_Black_2009,Householder_American_Indian_2009,Householder_Asian_2009,Householder_Pacific_Islander_2009,Householder_Other_Race_2009,Householder_Multiple_Races_2009,Householder_Latino_2009,Householder_White_2009,Renter_Black_2009,Renter_American_Indian_2009,Renter_Asian_2009,Renter_Pacific_Islander_2009,Renter_Other_Race_2009,Renter_Multiple_Races_2009,Renter_White_2009,Renter_Latino_2009,Population_15_and_Over_2009,Population_Never_Married_2009,Population_Married_2009,Population_Separated_2009,Population_Widowed_2009,Population_Divorced_2009,Population_25_Years_and_Over_2009,Population_25_Years_and_Over_No_Diploma_2009,Population_25_Years_and_Over_Diploma_2009,Population_25_Years_and_Some_College_2009,Population_25_Years_and_Bachelors_2009,Population_25_Years_and_Over_Masters_2009,Population_25_Years_and_Professional_2009,Population_25_Years_and_Over_Doctorate_2009,Population_3_Years_and_Over_2009,Population_3_Years_and_Over_Enrolled_In_school_2009,Population_3_Years_and_Over_Not_enrolled_in_school_2009,Civilian_Population_16_to_19_2009,Civilian_Population_16_to_19_HS_Dropout_2009,Civilian_Population_16_to_19_Enrolled_or_Graduated_2009,Population_16_Years_and_Over_2009,Population_16_Years_and_Over_in_labor_force_2009,Population_16_Years_and_Over__armed_forces_2009,Population_16_Years_and_Over_in_labor_force_civilian_2009,Population_16_Years_and_Over_in_labor_force_civilian__employed_2009,Population_16_Years_and_Over_in_labor_force_civilian_unemployed_2009,Population_16_Years_and_Over_not_in_labor_force_2009,In Labor Force 16 Years and Over:,Median_Household_Income_2009,Median_Household_Income_black_2009,Median_Household_Income_american_indian_2009,Median_Household_Income_asian_2009,Median_Household_Income_pacific_islander_2009,Median_Household_Income_other_race_2009,Median_Household_Income_multiple_races_2009,Median_Household_Income_latino_2009,Median_Household_Income_white_2009,Gini_Index_2009,Occupied_Housing_Units_2009,Owner_Occupied_Housing_Units_2009,Renter_Occupied_Housing_Units_2009,Housing Units_2009,Vacant_Housing_Units_2009,Vacant_Housing_Rent_2009,Vacant_Housing_for_Sale_2009,Vacant_Housing_Other_Vacant_2009,Renter_Occupied_Housing_2009,Renter_Occupied_Housing_1_1.5_Occupants_per_room_2009,Renter_Occupied_Housing_1.51_2_Occupants_per_room_2009,Renter_Occupied_Housing_2_or_more_Occupants_per_room_2009,Occupied_Housing_2009,Occupied_Housing_1_1.5_Occupants_per_room_2009,Occupied_Housing_1.51_2_Occupants_per_room_2009,Occupied_Housing_2_or_more_Occupants_per_room_2009,Median_Gross_Rent_as_Percentage_Household_Income_2009,Families_2009,Families_below_poverty_line_2009,Families_below_poverty_line_married_with_children_2009,Families_below_poverty_line_married_no_children_2009,Families_below_poverty_line_male_householder_2009,Families_below_poverty_line_male_householder_with_children_2009,Families_below_poverty_line_male_householder_no_children_2009,Families_below_poverty_line_female_householder_2009,Families_below_poverty_line_female_householder_with_children_2009,Families_below_poverty_line_female_householder_no_children_2009,Families_at_or_above_poverty_line_2009,Population_Poverty_Status_Is_Determined_2009,Population_Poverty_Status_Is_Determined_under.5_2009,Population_Poverty_Status_Is_Determined_.5_.74_2009,Population_Poverty_Status_Is_Determined_.74_.99_2009,Population_Poverty_Status_Is_Determined_1_1.49_2009,Population_Poverty_Status_Is_Determined_1.5_1.9_2009,Population_Poverty_Status_Is_Determined_2_above_2009,Housing_units_No_Vehicle_Available_2009,Renter_units_No_Vehicle_Available_2009,Geo_FIPS_2017,Geo_GEOID_2017,Geo_TRACT_2017,Total_Population_2017,Total_Population_White_2017,Population_Black_2017,Population_Latino_2017,Population_American_Indian_2017,Population_Asian_2017,Population_Pacific_Islander_2017,Population_Other_2017,Population_Multiple_Races_2017,Households_2017,Households_Family_2017,Households_Married_2017,Households_Other_Family_2017,Households_Other_Family_Male Householder_2017,Households_Other_Family_Female Householder_2017,Households_Nonfamily_2017,Households_Nonfamily_Male_Householder_2017,Households_Nonfamily_Female_Householder_2017,Occupied_Housing_Units_2017,Occupied_Housing_Units_Family_2017,Occupied_Housing_Units_Married_2017,Occupied_Housing_Units_Other_Family_2017,Occupied_Housing_Units_Nonfamily_Households_2017,Occupied_Housing_Units_Householder Living_Alone_2017,Renter_Housing_Units_2017,Householder_Black_2017,Householder_American_Indian_2017,Householder_Asian_2017,Householder_Pacific_Islander_2017,Householder_Other_Race_2017,Householder_Multiple_Races_2017,Householder_Latino_2017,Householder_White_2017,Renter_Black_2017,Renter_American_Indian_2017,Renter_Asian_2017,Renter_Pacific_Islander_2017,Renter_Other_Race_2017,Renter_Multiple_Races_2017,Renter_White_2017,Renter_Latino_2017,Population_15_and_Over_2017,Population_Never_Married_2017,Population_Married_2017,Population_Separated_2017,Population_Widowed_2017,Population_Divorced_2017,Population_25_Years_and_Over_2017,Population_25_Years_and_Over_No_Diploma_2017,Population_25_Years_and_Over_Diploma_2017,Population_25_Years_and_Some_College_2017,Population_25_Years_and_Bachelors_2017,Population_25_Years_and_Over_Masters_2017,Population_25_Years_and_Professional_2017,Population_25_Years_and_Over_Doctorate_2017,Population_3_Years_and_Over_2017,Population_3_Years_and_Over_Enrolled_In_school_2017,Population_3_Years_and_Over_Not_enrolled_in_school_2017,Civilian_Population_16_to_19_2017,Civilian_Population_16_to_19_HS_Dropout_2017,Civilian_Population_16_to_19_Enrolled_or_Graduated_2017,Population_16_Years_and_Over_2017,Population_16_Years_and_Over_in_labor_force_2017,Population_16_Years_and_Over__armed_forces_2017,Population_16_Years_and_Over_in_labor_force_civilian_2017,Population_16_Years_and_Over_in_labor_force_civilian__employed_2017,Population_16_Years_and_Over_in_labor_force_civilian_unemployed_2017,Population_16_Years_and_Over_not_in_labor_force_2017,Median_Household_Income_2017,Median_Household_Income_black_2017,Median_Household_Income_american_indian_2017,Median_Household_Income_asian_2017,Median_Household_Income_pacific_islander_2017,Median_Household_Income_other_race_2017,Median_Household_Income_multiple_races_2017,Median_Household_Income_latino_2017,Median_Household_Income_white_2017,Gini_Index_2017,Occupied_Housing_Units_2017,Owner_Occupied_Housing_Units_2017,Renter_Occupied_Housing_Units_2017,Housing Units_2017,Vacant_Housing_Units_2017,Vacant_Housing_Rent_2017,Vacant_Housing_for_Sale_2017,Vacant_Housing_Other_Vacant_2017,Renter_Occupied_Housing_2017,Renter_Occupied_Housing_1_1.5_Occupants_per_room_2017,Renter_Occupied_Housing_1.51_2_Occupants_per_room_2017,Renter_Occupied_Housing_2_or_more_Occupants_per_room_2017,Occupied_Housing_2017,Occupied_Housing_1_1.5_Occupants_per_room_2017,Occupied_Housing_1.51_2_Occupants_per_room_2017,Occupied_Housing_2_or_more_Occupants_per_room_2017,Median_Gross_Rent_as_Percentage_Household_Income_2017,Families_2017,Families_below_poverty_line_2017,Families_below_poverty_line_married_with_children_2017,Families_below_poverty_line_married_no_children_2017,Families_below_poverty_line_male_householder_2017,Families_below_poverty_line_male_householder_with_children_2017,Families_below_poverty_line_male_householder_no_children_2017,Families_below_poverty_line_female_householder_2017,Families_below_poverty_line_female_householder_with_children_2017,Families_below_poverty_line_female_householder_no_children_2017,Families_at_or_above_poverty_line_2017,Population_Poverty_Status_Is_Determined_2017,Population_Poverty_Status_Is_Determined_under.5_2017,Population_Poverty_Status_Is_Determined_.5_.74_2017,Population_Poverty_Status_Is_Determined_.74_.99_2017,Population_Poverty_Status_Is_Determined_1_1.49_2017,Population_Poverty_Status_Is_Determined_1.5_1.9_2017,Population_Poverty_Status_Is_Determined_2_above_2017,Housing_units_No_Vehicle_Available_2017,Renter_units_No_Vehicle_Available_2017,Same_house_year_ago_2009,Same_house_year_ago_2017
42101003902,14000US42101003902,"Census Tract 39.02, Philadelphia County, Pennsylvania","Census Tract 39.02, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13710,42,101,3902,5727,5510,102,112,0,0,0,26,89,2333,1478,1106,372,105,267,855,391,464,2333,1478,1106,372,855,832,275,712,580,35,17,18,0,0,0,26,40,41,2249,18,0,0,0,26,0,231,26,4841,1541,2383,105,519,293,4182,599,3583,1688,802,119,0,0,5468,1082,4386,318,0,318,4766,2813,0,2813,2572,241,1953,2813,56442,,,,,,33235,13719,57961,0.416999996,2333,2058,275,2620,287,42,0,245,275,0,0,0,2333,0,0,0,50,1478,183,65,33,18,18,0,67,67,0,1295,5727,359,187,388,273,347,4173,592,196,42101003200,14000US42101003200,3200,4064,358,3540,285,0,52,19,20,75,1453,781,176,605,131,474,672,187,485,1453,781,176,605,672,591,678,1203,0,15,19,20,19,52,177,574,0,0,0,20,10,74,52,3242,2112,408,159,300,263,2469,424,2045,839,312,99,9,9,3957,1149,2808,265,0,265,3186,2074,0,2074,1673,401,1112,25916,27097,,,,,,20682,,0.4777,1453,775,678,2252,799,81,57,661,678,40,0,0,1453,49,0,0,36.5,781,249,7,0,56,56,0,186,83,103,532,4064,678,382,413,622,574,1395,707,363,5200,3160
42101004001,14000US42101004001,"Census Tract 40.01, Philadelphia County, Pennsylvania","Census Tract 40.01, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13711,42,101,4001,4435,3772,10,409,0,360,0,231,62,2009,965,656,309,40,269,1044,454,590,2009,965,656,309,1044,917,611,359,274,147,147,0,0,135,0,20,0,111,1753,0,0,58,0,10,0,491,62,3808,1570,1489,85,367,297,3388,626,2762,1418,828,200,64,64,4253,697,3556,94,24,70,3741,2231,0,2231,2104,127,1510,2231,40944,,,43618,,73060,,5206,41734,0.456,2009,1398,611,2129,120,89,0,31,611,7,0,0,2009,7,0,0,38.29999924,965,128,21,16,11,0,11,80,80,0,837,4417,465,175,115,845,396,2421,775,302,42101003300,14000US42101003300,3300,6174,1531,4122,156,0,298,0,156,67,2375,1320,343,977,283,694,1055,423,632,2375,1320,343,977,1055,921,1230,1469,0,86,0,57,16,57,747,831,0,34,0,57,16,292,57,5308,3171,871,436,272,558,4207,1195,3012,1109,297,58,0,0,6050,1602,4448,316,0,316,5231,2768,0,2768,2230,538,2463,31124,29967,,30833,,,,,37060,0.4866,2375,1145,1230,2785,410,28,31,351,1230,28,0,0,2375,28,0,0,42.40000153,1320,351,0,37,125,125,0,189,132,57,969,6174,1101,191,876,568,1031,2407,1205,806,3925,5512
42101004002,14000US42101004002,"Census Tract 40.02, Philadelphia County, Pennsylvania","Census Tract 40.02, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13712,42,101,4002,5001,4767,16,104,0,172,0,33,13,2261,1039,682,357,81,276,1222,381,841,2261,1039,682,357,1222,1064,678,436,363,57,42,0,0,55,0,16,13,16,2177,0,0,32,0,16,0,630,16,4211,1494,1525,243,403,546,3863,799,3064,1198,544,252,101,76,4884,988,3896,92,0,92,4151,2463,0,2463,2258,205,1688,2463,45918,,,24891,,,,,47833,0.421000004,2261,1583,678,2414,153,0,15,138,678,0,0,0,2261,11,0,0,50,1039,118,8,25,0,0,0,85,71,14,921,5001,168,321,353,192,623,3344,847,406,42101003600,14000US42101003600,3600,6820,1224,4077,198,0,1214,0,141,164,2691,1470,502,968,91,877,1221,600,621,2691,1470,502,968,1221,1153,1706,1548,0,318,0,88,31,101,693,1308,0,4,0,88,0,306,88,5249,2800,1216,70,678,485,4362,1135,3227,1320,511,164,96,53,6489,1682,4807,302,90,212,5212,2821,0,2821,2210,611,2391,18720,16410,,65500,,,,2499,,0.5207,2691,985,1706,2878,187,108,25,54,1706,0,20,0,2691,21,20,0,31.60000038,1470,535,17,13,0,0,0,505,408,97,935,6796,910,1743,413,847,413,2470,1114,1002,4415,6225
42101004101,14000US42101004101,"Census Tract 41.01, Philadelphia County, Pennsylvania","Census Tract 41.01, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13713,42,101,4101,5707,2301,1183,930,0,1904,0,297,22,1816,1290,540,750,424,326,526,316,210,1816,1290,540,750,526,479,1063,693,581,488,402,390,0,496,0,38,0,267,693,128,0,326,0,26,0,384,236,4390,2147,1548,110,271,314,3764,1861,1903,608,250,91,49,25,5249,1169,4080,218,17,201,4310,2618,0,2618,2139,479,1692,2618,25382,33995,,29162,,38569,,30364,19264,0.430999994,1816,753,1063,2335,519,137,61,321,1063,14,47,0,1816,42,47,0,44.20000076,1290,451,67,15,207,177,30,162,138,24,839,5697,653,873,860,560,576,2175,888,654,42101003701,14000US42101003701,3701,6043,1007,4132,341,7,669,0,176,52,2065,1116,453,663,54,609,949,393,556,2065,1116,453,663,949,686,827,1340,7,164,0,45,0,128,426,565,0,43,0,0,0,151,68,4696,2459,1319,106,259,553,4184,774,3410,1635,414,182,11,0,5890,1947,3943,178,0,178,4696,2807,0,2807,2259,548,1889,32574,25551,,31630,,,,,52431,0.4789,2065,1238,827,2708,643,22,0,621,827,0,16,0,2065,0,16,0,44,1116,305,0,45,0,0,0,260,157,103,811,6043,644,180,1053,705,940,2521,907,394,5103,5337
42101004102,14000US42101004102,"Census Tract 41.02, Philadelphia County, Pennsylvania","Census Tract 41.02, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13714,42,101,4102,6984,3579,986,503,61,1820,0,151,387,2434,1513,1031,482,69,413,921,618,303,2434,1513,1031,482,921,763,1082,749,685,455,429,249,12,493,0,65,47,118,1557,191,12,331,0,32,47,458,70,5344,2244,2150,125,466,359,4463,1407,3056,1197,519,92,25,25,6546,1598,4948,192,30,162,5264,3165,0,3165,2886,279,2099,3165,39676,37451,,31810,,52222,15909,52353,41744,0.393000007,2434,1352,1082,2948,514,142,62,310,1082,38,28,9,2434,71,28,9,32.90000153,1513,359,86,77,13,0,13,183,123,60,1154,6984,679,415,678,895,664,3653,947,540,42101003702,14000US42101003702,3702,4226,1162,1859,452,13,1028,0,23,141,1404,777,386,391,0,391,627,277,350,1404,777,386,391,627,535,582,658,13,262,0,11,22,119,358,336,6,32,0,11,22,113,73,3148,1676,849,91,239,293,2418,535,1883,940,319,57,12,12,4058,1531,2527,252,0,252,3091,1934,0,1934,1583,351,1157,35432,32188,,37375,,,,35507,35250,0.4118,1404,822,582,1542,138,20,75,43,582,0,17,0,1404,21,17,0,42.40000153,777,131,37,9,0,0,0,85,85,0,646,4134,324,401,148,907,896,1458,590,286,6224,3780
42101004201,14000US42101004201,"Census Tract 42.01, Philadelphia County, Pennsylvania","Census Tract 42.01, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13715,42,101,4201,6123,5215,334,1250,0,416,0,0,158,2215,1367,814,553,246,307,848,369,479,2215,1367,814,553,848,750,630,739,547,252,85,156,0,144,0,0,25,263,1627,156,0,0,0,0,25,233,216,5288,2173,1892,171,410,642,4298,778,3520,1271,656,254,26,26,5943,1122,4821,522,17,505,5254,3629,13,3616,3389,227,1625,3629,52414,11034,,17074,,,,203791,53092,0.476999998,2215,1585,630,2419,204,0,42,162,630,0,151,0,2215,23,151,0,33.90000153,1367,158,74,17,21,21,0,46,12,34,1209,6123,272,379,141,1002,529,3800,611,300,42101003800,14000US42101003800,3800,3829,3633,42,184,0,84,0,20,50,1526,879,591,288,88,200,647,197,450,1526,879,591,288,647,560,173,12,0,19,0,8,20,37,1448,0,0,0,0,0,10,144,19,3112,1131,1253,54,387,287,2871,323,2548,1254,639,310,47,14,3715,818,2897,122,0,122,3102,1894,0,1894,1694,200,1208,52647,,,,,,,,57805,0.4223,1526,1353,173,1669,143,0,37,106,173,0,0,0,1526,23,0,0,47.70000076,879,56,11,0,0,0,0,45,22,23,823,3829,106,30,173,386,307,2827,321,71,5492,3524
42101004202,14000US42101004202,"Census Tract 42.02, Philadelphia County, Pennsylvania","Census Tract 42.02, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13716,42,101,4202,5064,4224,204,449,23,454,0,100,59,1774,1240,722,518,109,409,534,177,357,1774,1240,722,518,534,457,383,540,473,121,103,54,23,123,0,19,19,85,1487,0,0,47,0,0,8,303,25,4321,1626,1593,107,575,420,3720,1265,2455,1068,432,120,0,0,4882,1024,3858,218,5,213,4259,2475,0,2475,2218,257,1784,2475,47841,39194,,27890,,,29042,71799,49440,0.386999995,1774,1391,383,1934,160,28,66,66,383,0,0,0,1774,9,0,0,32.70000076,1240,98,18,15,0,0,0,65,45,20,1142,4785,311,155,88,563,508,3160,598,241,42101003901,14000US42101003901,3901,6610,4597,658,211,33,1165,0,17,140,2740,1451,1005,446,158,288,1289,751,538,2740,1451,1005,446,1289,974,1165,305,0,388,0,16,67,73,1907,111,0,141,0,16,50,847,16,5768,2692,2126,248,405,297,5400,1001,4399,2863,1628,438,137,35,6382,888,5494,72,0,72,5745,3767,0,3767,3555,212,1978,38301,38354,,38889,,,,,39638,0.5137,2740,1575,1165,2869,129,103,26,0,1165,46,22,0,2740,55,22,0,29.79999924,1451,273,26,75,22,22,0,150,130,20,1178,6597,623,183,617,440,824,3910,990,669,4550,5056
42101004300,14000US42101004300,"Census Tract 43, Philadelphia County, Pennsylvania","Census Tract 43, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13717,42,101,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42101003902,14000US42101003902,3902,5650,5419,88,81,18,32,0,12,81,2281,1373,1024,349,60,289,908,536,372,2281,1373,1024,349,908,723,439,44,0,20,0,0,0,58,2159,13,0,20,0,0,0,363,43,4756,1449,2320,147,434,406,4522,538,3984,1930,934,150,0,0,5405,825,4580,160,0,160,4756,2998,0,2998,2882,116,1758,57027,,,,,,,,57102,0.3972,2281,1842,439,2528,247,71,71,105,439,0,0,0,2281,11,0,0,39,1373,87,11,76,0,0,0,0,0,0,1286,5612,182,181,281,188,232,4548,571,299,0,5232
42101004400,14000US42101004400,"Census Tract 44, Philadelphia County, Pennsylvania","Census Tract 44, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13718,42,101,4400,1129,616,268,50,8,237,0,0,0,421,237,98,139,12,127,184,85,99,421,237,98,139,184,184,143,159,117,10,10,115,0,65,0,0,0,31,210,58,0,34,0,0,0,20,31,916,497,193,30,177,19,710,270,440,197,96,38,0,0,1062,278,784,8,0,8,870,484,0,484,332,152,386,484,30332,38991,,23972,,,,,62713,0.425000012,421,278,143,453,32,0,0,32,143,0,0,0,421,0,0,0,42.70000076,237,57,8,37,12,12,0,0,0,0,180,1129,46,163,62,306,54,498,121,64,42101004001,14000US42101004001,4001,4035,2959,143,599,0,514,0,404,15,1883,863,408,455,220,235,1020,450,570,1883,863,408,455,1020,751,660,91,0,185,0,96,15,164,1456,70,0,65,0,87,7,400,125,3606,1840,918,68,472,308,3364,698,2666,1639,1108,475,254,61,3886,650,3236,69,0,69,3567,2342,0,2342,2269,73,1225,48880,,,,,83160,,82547,50625,0.4694,1883,1223,660,2072,189,29,0,160,660,0,0,0,1883,22,0,0,28,863,186,0,48,68,68,0,70,59,11,677,4035,431,256,158,203,525,2462,639,382,1117,3471
42101004500,14000US42101004500,"Census Tract 45, Philadelphia County, Pennsylvania","Census Tract 45, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13719,42,101,4500,3374,2990,0,114,0,371,0,13,0,1305,823,621,202,37,165,482,186,296,1305,823,621,202,482,469,203,354,346,12,12,0,0,91,0,0,0,12,1202,0,0,0,0,0,0,203,0,2911,883,1381,62,322,263,2670,482,2188,1061,633,124,45,8,3268,589,2679,138,0,138,2911,1790,0,1790,1591,199,1121,1790,57906,,,56585,,,,,58241,0.442000002,1305,1102,203,1468,163,32,102,29,203,0,0,0,1305,0,0,0,27.60000038,823,47,0,25,0,0,0,22,0,22,776,3374,42,9,116,296,259,2652,374,93,42101004002,14000US42101004002,4002,5035,4664,16,536,0,88,0,0,267,2085,1083,743,340,40,300,1002,444,558,2085,1083,743,340,1002,853,347,16,0,17,0,0,63,111,1878,16,0,0,0,0,0,331,0,4234,1546,1610,95,644,339,3836,654,3182,1576,851,316,35,0,4980,1023,3957,276,0,276,4197,2564,0,2564,2298,266,1633,57039,,,,,,,,59194,0.4291,2085,1738,347,2314,229,17,0,212,347,60,25,0,2085,101,25,0,26.29999924,1083,18,0,0,0,0,0,18,18,0,1065,5035,228,96,38,355,518,3800,581,71,2772,4345
42101004600,14000US42101004600,"Census Tract 46, Philadelphia County, Pennsylvania","Census Tract 46, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13720,42,101,4600,6,6,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,6,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,6,0,6,0,6,6,0,0,0,0,6,0,6,0,0,0,6,0,0,0,0,0,6,0,,,,,,,,,,,6,6,0,23,17,17,0,0,0,0,0,0,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,42101004101,14000US42101004101,4101,6168,2139,811,1083,0,2703,0,109,406,2065,1183,607,576,211,365,882,369,513,2065,1183,607,576,882,704,898,353,0,752,0,21,68,275,669,126,0,360,0,21,68,209,187,4830,2067,1935,166,289,373,4329,1878,2451,1141,631,221,85,0,5807,1189,4618,110,9,101,4756,2588,0,2588,2151,437,2168,29804,27138,,25779,,,,27952,49219,0.4521,2065,1167,898,2438,373,106,0,267,898,88,60,43,2065,114,60,66,42.09999847,1183,479,152,99,14,14,0,214,201,13,704,6146,962,794,729,762,768,2131,1124,628,6,5393
42101004700,14000US42101004700,"Census Tract 47, Philadelphia County, Pennsylvania","Census Tract 47, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13721,42,101,4700,3402,3005,177,0,0,220,0,0,0,1390,831,709,122,48,74,559,200,359,1390,831,709,122,559,477,229,372,359,0,0,73,0,50,0,0,0,0,1267,39,0,0,0,0,0,190,0,2884,844,1581,14,300,145,2672,491,2181,1332,755,315,168,65,3218,590,2628,109,0,109,2884,1703,0,1703,1608,95,1181,1703,56622,34198,,167812,,,,,55529,0.453999996,1390,1161,229,1486,96,0,64,32,229,0,0,0,1390,0,0,0,24.89999962,831,57,22,11,0,0,0,24,18,6,774,3402,184,59,69,169,191,2730,197,50,42101004102,14000US42101004102,4102,9509,3366,1304,1620,0,3482,14,699,644,2630,1833,920,913,288,625,797,293,504,2630,1833,920,913,797,613,1269,431,0,785,0,137,71,217,1126,325,0,329,0,111,20,404,191,6979,3111,2616,99,675,478,5573,2093,3480,1755,758,147,50,50,8875,2220,6655,516,94,422,6962,4023,0,4023,3527,496,2939,37813,33348,,38878,,85067,,85114,42639,0.3808,2630,1361,1269,3018,388,31,134,223,1269,95,96,0,2630,153,148,0,35.59999847,1833,538,173,3,37,37,0,325,306,19,1295,9509,1823,431,955,1401,1205,3694,920,618,3092,7867
42101004800,14000US42101004800,"Census Tract 48, Philadelphia County, Pennsylvania","Census Tract 48, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13722,42,101,4800,398,388,10,0,0,0,0,0,0,166,136,94,42,21,21,30,10,20,166,136,94,42,30,20,9,30,30,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,9,0,362,122,189,0,30,21,306,38,268,150,93,18,0,0,386,88,298,27,11,16,362,138,10,128,119,9,224,138,67329,,,,,,,,67329,0.335999995,166,157,9,177,11,0,0,11,9,0,0,0,166,0,0,0,,136,11,11,0,0,0,0,0,0,0,125,398,54,0,10,0,66,268,11,0,42101004201,14000US42101004201,4201,5388,4573,43,249,0,743,0,0,29,2024,1104,760,344,152,192,920,334,586,2024,1104,760,344,920,777,546,19,0,131,0,0,11,0,1863,0,0,60,0,0,11,475,0,4543,2038,1632,57,430,386,3985,739,3246,1896,1079,423,51,19,5267,1038,4229,149,0,149,4498,2934,0,2934,2617,317,1564,49024,,,21761,,,,,55691,0.4376,2024,1478,546,2207,183,20,82,81,546,0,0,0,2024,4,0,0,37.29999924,1104,171,69,70,32,0,32,0,0,0,933,5388,152,639,85,734,560,3218,410,98,386,4858
42101004900,14000US42101004900,"Census Tract 49, Philadelphia County, Pennsylvania","Census Tract 49, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13723,42,101,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42101004202,14000US42101004202,4202,5447,3736,170,197,58,1236,0,30,217,1701,1113,793,320,85,235,588,246,342,1701,1113,793,320,588,486,380,56,53,268,0,30,17,80,1253,17,0,21,0,30,9,292,50,4490,1567,1837,348,466,272,3846,898,2948,1091,565,177,29,22,5049,926,4123,318,0,318,4473,2552,0,2552,2280,272,1921,45321,,,30955,,,,41000,55779,0.4024,1701,1321,380,1885,184,0,27,157,380,50,0,0,1701,87,11,0,29.79999924,1113,137,58,34,12,12,0,33,17,16,976,5250,386,308,97,547,677,3235,423,175,0,4398
42101005000,14000US42101005000,"Census Tract 50, Philadelphia County, Pennsylvania","Census Tract 50, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13724,42,101,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,73,73,0,0,73,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42101005000,14000US42101005000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
